frame_id,time_s,tag0_x,tag0_y,tag0_z,tag0_qx,tag0_qy,tag0_qz,tag0_qw,tag1_x,tag1_y,tag1_z,tag1_qx,tag1_qy,tag1_qz,tag1_qw,tag2_x,tag2_y,tag2_z,tag2_qx,tag2_qy,tag2_qz,tag2_qw,tag3_x,tag3_y,tag3_z,tag3_qx,tag3_qy,tag3_qz,tag3_qw,tag4_x,tag4_y,tag4_z,tag4_qx,tag4_qy,tag4_qz,tag4_qw,tag5_x,tag5_y,tag5_z,tag5_qx,tag5_qy,tag5_qz,tag5_qw,tag6_x,tag6_y,tag6_z,tag6_qx,tag6_qy,tag6_qz,tag6_qw,tag7_x,tag7_y,tag7_z,tag7_qx,tag7_qy,tag7_qz,tag7_qw,tag8_x,tag8_y,tag8_z,tag8_qx,tag8_qy,tag8_qz,tag8_qw,tag9_x,tag9_y,tag9_z,tag9_qx,tag9_qy,tag9_qz,tag9_qw,tag10_x,tag10_y,tag10_z,tag10_qx,tag10_qy,tag10_qz,tag10_qw,tag11_x,tag11_y,tag11_z,tag11_qx,tag11_qy,tag11_qz,tag11_qw,tag12_x,tag12_y,tag12_z,tag12_qx,tag12_qy,tag12_qz,tag12_qw,tag13_x,tag13_y,tag13_z,tag13_qx,tag13_qy,tag13_qz,tag13_qw,tag14_x,tag14_y,tag14_z,tag14_qx,tag14_qy,tag14_qz,tag14_qw,tag15_x,tag15_y,tag15_z,tag15_qx,tag15_qy,tag15_qz,tag15_qw,tag16_x,tag16_y,tag16_z,tag16_qx,tag16_qy,tag16_qz,tag16_qw,tag17_x,tag17_y,tag17_z,tag17_qx,tag17_qy,tag17_qz,tag17_qw,left_disp_avg,left_visible_count,right_disp_avg,right_visible_count,tag0_missing,tag1_missing,tag2_missing,tag3_missing,tag4_missing,tag5_missing,tag6_missing,tag7_missing,tag8_missing,tag9_missing,tag10_missing,tag11_missing,tag12_missing,tag13_missing,tag14_missing,tag15_missing,tag16_missing,tag17_missing,velocity_m_s,out_qx,out_qy,out_qz,out_qw
2084,3528254171.272886,-0.035203,0.019182,-0.042108,0.387124,-0.495226,-0.013117,0.777634,-0.043778,0.003094,-0.011013,0.377920,-0.494623,-0.100859,0.776114,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.027470,0.035567,-0.049099,0.359631,-0.552288,0.059067,0.749770,-0.038260,0.020513,-0.016809,0.383113,-0.494398,-0.067762,0.777305,-0.036587,0.012976,-0.000894,0.022020,-0.010408,0.047689,0.998565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.046909,-0.013143,-0.007229,0.344574,-0.430336,-0.022690,0.834005,-0.044776,-0.019982,0.010367,0.256120,-0.558152,0.031422,0.788594,0.042431,-0.007279,-0.009704,-0.006289,0.151817,0.016533,0.988250,0.062474,0.005072,-0.033133,-0.031866,0.121871,0.027964,0.991640,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038786,0.001734,0.000028,0.006545,0.132538,0.048711,0.989959,0.057919,0.012861,-0.022688,-0.020900,0.069413,0.008374,0.997334,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.033641,0.010822,0.010297,0.054009,0.120467,0.102446,0.985939,0.056455,0.024283,-0.020536,-0.017977,0.021803,0.049304,0.998384,0.075512,0.033830,-0.039103,-0.018227,0.017137,0.010451,0.999632,0.050671,7,0.058642,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.019456,0.165287,0.683462,0.143032,0.696492
2086,3528254171.469168,-0.037066,0.017916,-0.038883,0.393776,-0.489734,-0.013480,0.777766,-0.043939,0.002701,-0.010120,0.381621,-0.499312,-0.100039,0.771392,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.030316,0.033917,-0.044520,0.359084,-0.548809,0.053407,0.753004,-0.039250,0.019577,-0.014643,0.386246,-0.493196,-0.061131,0.777068,-0.037265,0.012118,0.000708,0.021303,-0.007491,0.047846,0.998599,-0.039432,0.003645,-0.037825,0.352210,-0.515137,0.049053,0.779856,-0.048000,-0.014285,-0.005160,0.364517,-0.412605,-0.011191,0.834721,-0.047090,-0.022376,0.014210,0.248598,-0.561636,0.025070,0.788755,0.040930,-0.008944,-0.006442,-0.004753,0.145946,0.012774,0.989199,0.061240,0.004332,-0.030825,-0.031004,0.132432,0.032511,0.990174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.036931,-0.000464,0.004339,0.019135,0.121911,0.050915,0.991050,0.056756,0.012037,-0.020441,-0.018023,0.065778,0.009351,0.997628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.033061,0.010363,0.010987,0.049410,0.124259,0.103929,0.985554,0.056323,0.025086,-0.021762,-0.020885,0.045825,0.052694,0.997340,0.073933,0.032538,-0.035187,0.004197,0.013048,0.016737,0.999766,0.051254,8,0.057090,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.018125,0.166823,0.683748,0.139710,0.696520
2088,3528254171.686022,-0.057096,-0.002222,-0.000111,-0.023041,-0.080714,0.034765,0.995864,-0.037998,0.008626,0.021697,-0.056302,-0.127643,-0.030312,0.989757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.062305,0.001140,-0.019076,-0.006702,-0.104447,0.123351,0.986829,-0.042732,0.016597,0.008750,-0.038098,-0.103934,-0.005951,0.993836,-0.028607,0.021435,0.017286,-0.376443,0.419454,0.030300,0.825488,-0.052646,-0.009300,0.013206,-0.030113,-0.074638,0.107895,0.990899,-0.031444,0.002534,0.037955,-0.072154,-0.014003,0.013762,0.997200,-0.015748,0.009575,0.047641,-0.119691,-0.125401,0.156504,0.972345,0.025321,-0.024997,-0.024603,-0.410490,0.530038,-0.049200,0.740363,0.018594,-0.039593,-0.054205,-0.424221,0.515122,-0.015276,0.744616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.026255,-0.011267,-0.025234,-0.378289,0.534418,-0.012871,0.755731,0.018196,-0.027044,-0.055393,-0.431819,0.470777,-0.013626,0.769230,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.025668,0.002635,-0.026028,-0.320826,0.543392,0.017028,0.775568,0.016534,-0.016355,-0.059177,-0.402954,0.456533,0.031160,0.792612,0.013741,-0.028979,-0.084149,-0.402710,0.438192,0.001858,0.803622,0.051098,8,0.057941,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.018693,0.170980,0.683283,0.137446,0.696419
2090,3528254171.872100,-0.057724,-0.003417,-0.001837,-0.019815,-0.087446,0.040486,0.995149,-0.037865,0.008886,0.022641,-0.059006,-0.120329,-0.030209,0.990518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.062687,0.000434,-0.019705,-0.001620,-0.110241,0.130650,0.985279,-0.043365,0.015640,0.007394,-0.036483,-0.108131,-0.003134,0.993462,-0.028584,0.021663,0.017819,-0.377414,0.421064,0.033767,0.824089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.031583,0.002314,0.037817,-0.070516,-0.004293,0.016984,0.997357,-0.015537,0.009828,0.048488,-0.224032,0.468424,0.050221,0.853151,0.024676,-0.025450,-0.025830,-0.410907,0.531242,-0.045358,0.739513,0.016699,-0.040826,-0.057044,-0.426684,0.522576,-0.014946,0.737992,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.025452,-0.011812,-0.026648,-0.377904,0.536894,-0.012496,0.754173,0.017568,-0.027514,-0.056478,-0.431680,0.469521,-0.012146,0.770100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.025275,0.002422,-0.026746,-0.329029,0.549150,0.013017,0.768118,0.015963,-0.016759,-0.060099,-0.400059,0.451226,0.035306,0.796932,0.013818,-0.028908,-0.084231,-0.400789,0.425435,0.008006,0.811362,0.050927,7,0.058757,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.021881,0.166873,0.683113,0.137217,0.697625
2092,3528254172.074664,-0.037721,0.017358,-0.039012,0.375347,-0.488896,-0.011821,0.787373,-0.044326,0.002421,-0.010000,0.370331,-0.481991,-0.099444,0.787814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.031026,0.033466,-0.044874,0.353496,-0.540210,0.055065,0.761696,-0.039042,0.019839,-0.015705,0.388609,-0.489056,-0.061637,0.778465,-0.036646,0.012773,-0.000664,0.015120,-0.006179,0.053874,0.998414,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.047609,-0.014078,-0.005812,0.346854,-0.425986,-0.017721,0.835413,-0.045390,-0.020880,0.011935,0.253102,-0.556218,0.031833,0.790915,0.041618,-0.008331,-0.007780,-0.002494,0.152641,0.013108,0.988192,0.062517,0.006268,-0.035157,-0.029814,0.125062,0.028403,0.991294,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037482,0.000043,0.003478,0.010728,0.124362,0.052483,0.990790,0.057627,0.013164,-0.023239,-0.022136,0.078605,0.012958,0.996576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.033269,0.010584,0.010991,0.053476,0.120813,0.102997,0.985868,0.055839,0.024059,-0.019965,-0.011614,0.033055,0.057868,0.997709,0.074594,0.033485,-0.038257,-0.010433,0.034392,0.025353,0.999032,0.050453,7,0.058168,7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.027002,0.171358,0.682527,0.135172,0.697511
2094,3528254172.277994,-0.035585,0.019143,-0.042421,0.380577,-0.492928,-0.014408,0.782289,-0.040033,0.006000,-0.016594,0.373742,-0.498908,-0.094809,0.776157,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.027487,0.035827,-0.050016,0.354210,-0.543832,0.053798,0.758873,-0.038363,0.020748,-0.017299,0.373220,-0.485085,-0.069139,0.787794,-0.035825,0.013780,-0.002397,0.019608,-0.007905,0.046025,0.998717,-0.038048,0.004865,-0.041203,0.352257,-0.521770,0.054525,0.775047,-0.045459,-0.011831,-0.009425,0.358876,-0.437720,-0.020028,0.824141,-0.045392,-0.020431,0.011453,0.228632,-0.557854,0.026058,0.797400,0.043259,-0.006484,-0.011701,-0.010203,0.156196,0.008077,0.987640,0.062890,0.005450,-0.034745,-0.027636,0.119605,0.025420,0.992111,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038730,0.001238,0.000737,0.003707,0.132223,0.050595,0.989921,0.059314,0.014808,-0.027301,-0.028535,0.079186,0.004022,0.996443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.034279,0.011332,0.009207,0.050597,0.119414,0.100920,0.986405,0.057098,0.024932,-0.022492,-0.017520,0.049740,0.058878,0.996871,0.075546,0.033556,-0.039325,-0.008208,0.026370,0.017385,0.999467,0.051297,8,0.059727,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.032532,0.172142,0.681058,0.135309,0.698726
2096,3528254172.479386,-0.038258,0.017160,-0.038652,0.376322,-0.484344,-0.014988,0.789663,-0.042716,0.003505,-0.011954,0.375246,-0.489634,-0.100529,0.780604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.029356,0.034651,-0.047690,0.354469,-0.543830,0.056227,0.758577,-0.038791,0.020039,-0.016103,0.380120,-0.484200,-0.063246,0.785531,-0.037555,0.012004,0.001182,0.321302,-0.516335,0.028608,0.793312,-0.040980,0.002463,-0.036840,0.348032,-0.508177,0.050027,0.786210,-0.046658,-0.013450,-0.006489,0.346863,-0.424843,-0.020540,0.835926,-0.045626,-0.021499,0.013385,0.249213,-0.544458,0.031904,0.800275,0.042665,-0.006470,-0.011469,-0.013114,0.170569,0.019777,0.985060,0.062285,0.006813,-0.036633,-0.046312,0.141120,0.036457,0.988236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038269,0.001206,0.000970,0.010570,0.141165,0.057070,0.988283,0.057218,0.013058,-0.023452,-0.023860,0.079706,0.012604,0.996453,0.075328,0.023681,-0.045615,-0.043407,0.087800,0.051875,0.993839,0.034053,0.011498,0.008793,0.055986,0.130340,0.109203,0.983845,0.055536,0.024262,-0.020736,-0.012654,0.047200,0.059062,0.997058,0.074053,0.033734,-0.039225,-0.015550,0.029581,0.020431,0.999233,0.051211,8,0.062664,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.040197,0.284872,0.753850,0.576522,0.134834
2098,3528254172.670838,-0.037016,0.017997,-0.038665,0.379373,-0.499299,-0.018566,0.778737,-0.042286,0.004225,-0.012144,0.377539,-0.502011,-0.100514,0.771587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.028925,0.034531,-0.045767,0.357046,-0.550829,0.049760,0.752748,-0.039740,0.019470,-0.013697,0.376307,-0.489291,-0.074086,0.783261,-0.039162,0.011109,0.003842,0.032825,-0.009748,0.044573,0.998419,-0.041013,0.002714,-0.035773,0.351220,-0.518071,0.046938,0.778488,-0.048503,-0.014040,-0.004344,0.347501,-0.443466,-0.025216,0.825800,-0.048366,-0.022635,0.016080,0.141265,0.009487,0.135633,0.980591,0.041444,-0.008430,-0.008297,-0.009045,0.156556,0.008512,0.987591,0.061830,0.004713,-0.033267,-0.039487,0.138798,0.026907,0.989167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.036595,-0.001523,0.005465,0.015987,0.123994,0.043070,0.991219,0.057372,0.012149,-0.022456,-0.023672,0.080495,0.011607,0.996406,0.075029,0.020653,-0.040411,-0.038160,0.064924,0.037997,0.996436,0.033171,0.009850,0.011191,0.048371,0.125654,0.096812,0.986153,0.055680,0.022967,-0.019085,-0.013486,0.043743,0.052240,0.997585,0.074034,0.031195,-0.034918,-0.005390,0.012698,0.009990,0.999855,0.051630,8,0.061016,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.048869,0.170047,0.681874,0.131935,0.699089
2100,3528254172.879794,-0.038711,0.017172,-0.036524,0.388466,-0.488303,-0.019494,0.781201,-0.043077,0.003350,-0.011048,0.382670,-0.500373,-0.102668,0.769837,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.031168,0.033861,-0.042973,0.360547,-0.544719,0.047007,0.755696,-0.039637,0.019457,-0.013874,0.388259,-0.486269,-0.072646,0.779436,-0.038969,0.010796,0.003569,0.038893,-0.005913,0.050095,0.997969,-0.042596,0.001622,-0.033809,0.348537,-0.511094,0.047835,0.784230,-0.048589,-0.014841,-0.004157,0.353065,-0.433830,-0.026428,0.828516,-0.047834,-0.023379,0.015518,0.255779,-0.554587,0.024611,0.791457,0.041700,-0.007492,-0.008940,-0.001517,0.156219,0.019250,0.987534,0.061024,0.004556,-0.030749,-0.025575,0.131899,0.030558,0.990462,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037075,-0.000412,0.004031,0.014061,0.125546,0.047122,0.990868,0.056809,0.012560,-0.020959,-0.011543,0.072099,0.016028,0.997202,0.074803,0.022603,-0.040590,0.485617,-0.266985,0.016687,0.832236,0.033062,0.010100,0.011339,0.055884,0.124235,0.106019,0.984989,0.055091,0.023587,-0.017834,-0.002895,0.044728,0.056657,0.997387,0.073817,0.033304,-0.035695,-0.007770,0.025410,0.012514,0.999569,0.051400,8,0.060799,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.056869,0.199996,0.263732,0.043701,0.942622
2102,3528254173.084074,-0.036669,0.018619,-0.040424,0.385046,-0.493243,-0.017113,0.779845,-0.041515,0.004774,-0.013613,0.384923,-0.492971,-0.102647,0.773483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.030089,0.034483,-0.046118,0.351377,-0.549557,0.050388,0.756295,-0.038867,0.020240,-0.015699,0.382589,-0.484515,-0.068307,0.783712,-0.038086,0.011837,0.002165,0.028716,0.002305,0.049219,0.998372,-0.042058,0.002051,-0.035316,0.343773,-0.506392,0.046193,0.789464,-0.047361,-0.013611,-0.005608,0.350838,-0.429284,-0.023525,0.831910,-0.046863,-0.022188,0.015075,0.254351,-0.549724,0.030241,0.795107,0.043144,-0.005601,-0.013292,-0.017170,0.167517,0.010472,0.985664,0.061771,0.005356,-0.034563,-0.036044,0.141709,0.031654,0.988745,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037920,0.000293,0.002192,0.008700,0.136273,0.046907,0.989522,0.057685,0.013440,-0.024728,-0.022558,0.082895,0.013605,0.996210,0.075006,0.022278,-0.043410,-0.036461,0.074150,0.046734,0.995484,0.033974,0.011002,0.009369,0.048593,0.128937,0.097785,0.985623,0.055838,0.024141,-0.021063,-0.016062,0.042523,0.054547,0.997476,0.074100,0.033084,-0.038425,-0.008712,0.029283,0.013987,0.999435,0.051453,8,0.062401,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.063476,0.167678,0.682244,0.128544,0.699931
2104,3528254173.282332,0.074913,0.040667,-0.089585,-0.050936,-0.460173,-0.886199,0.017242,-0.042235,0.004478,-0.012621,0.370603,-0.493129,-0.106417,0.779842,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.029917,0.034801,-0.046435,0.346687,-0.548441,0.049882,0.759297,-0.037917,0.021084,-0.017054,0.381463,-0.481131,-0.067233,0.786434,-0.038241,0.011899,0.002560,0.305818,-0.515273,0.018175,0.800399,-0.041954,0.002455,-0.035612,0.347579,-0.500801,0.040734,0.791662,-0.046827,-0.012808,-0.006503,0.356772,-0.429622,-0.023036,0.829221,-0.046392,-0.021477,0.014299,0.247656,-0.548835,0.029404,0.797861,0.042601,-0.006694,-0.012002,-0.014003,0.161749,0.012616,0.986652,0.061338,0.004283,-0.033491,-0.035078,0.137040,0.028783,0.989526,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.038243,0.000665,0.000937,0.011385,0.140379,0.048232,0.988857,0.057288,0.012489,-0.023608,-0.021083,0.080466,0.003341,0.996529,0.075163,0.022371,-0.044579,-0.045737,0.080629,0.045817,0.994640,0.033637,0.010285,0.010498,0.060031,0.131507,0.102509,0.984172,0.055515,0.023309,-0.020001,-0.008696,0.043897,0.054688,0.997500,0.074202,0.032929,-0.039126,-0.006066,0.025049,0.010463,0.999613,0.059644,8,0.062091,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.073162,0.172424,0.682187,0.128543,0.698833
2106,3528254173.482096,-0.039190,0.016885,-0.036011,0.378505,-0.492025,-0.020490,0.783725,-0.042513,0.003909,-0.011854,0.377463,-0.501561,-0.104556,0.771379,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.029298,0.034932,-0.045430,0.362056,-0.555233,0.051022,0.747013,-0.038356,0.020409,-0.015673,0.390066,-0.490467,-0.068054,0.776312,-0.039408,0.010637,0.004371,0.042103,-0.004543,0.051549,0.997772,-0.042020,0.002137,-0.034563,0.356384,-0.511121,0.044496,0.780875,-0.048399,-0.014474,-0.004386,0.111714,-0.108152,-0.018680,0.987661,-0.047901,-0.023198,0.015840,0.245089,-0.551343,0.025260,0.797066,0.041484,-0.008014,-0.008490,-0.004384,0.153432,0.014316,0.988046,0.061316,0.004934,-0.032243,-0.029723,0.136279,0.031574,0.989721,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037601,0.000183,0.002562,0.011016,0.133044,0.048759,0.989849,0.056533,0.011747,-0.020222,-0.013321,0.076099,0.007510,0.996983,0.075148,0.022989,-0.042641,-0.042939,0.081525,0.046786,0.994646,0.033255,0.010165,0.010897,0.052393,0.124491,0.105203,0.985236,0.055358,0.023620,-0.018831,-0.006532,0.041145,0.055093,0.997612,0.073567,0.032254,-0.034748,-0.002741,0.027701,0.019100,0.999430,0.051554,8,0.060981,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.075872,-0.043153,-0.083194,-0.428919,0.898468
2108,3528254173.687042,-0.039207,0.016542,-0.036314,0.376089,-0.494606,-0.018900,0.783304,-0.042629,0.003740,-0.011810,0.364623,-0.503280,-0.103002,0.776628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.029797,0.034225,-0.045382,0.354401,-0.550516,0.053514,0.753969,-0.039308,0.019662,-0.014644,0.387523,-0.479824,-0.066353,0.784342,-0.038551,0.011331,0.002866,0.030046,0.001426,0.050993,0.998246,-0.042849,0.001174,-0.033682,0.340255,-0.511595,0.042155,0.787858,-0.048030,-0.014248,-0.004716,0.111335,-0.109998,-0.013713,0.987581,-0.047855,-0.023050,0.016184,0.236257,-0.552024,0.022864,0.799331,0.041664,-0.007862,-0.008842,-0.009349,0.155320,0.012058,0.987746,0.061956,0.005999,-0.034810,-0.045590,0.140763,0.028599,0.988580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037137,-0.000506,0.004080,0.014734,0.129831,0.049880,0.990171,0.056976,0.012367,-0.021974,-0.024667,0.074009,0.007610,0.996923,0.074953,0.022296,-0.042457,-0.042223,0.077515,0.048064,0.994936,0.032548,0.009333,0.013076,0.056567,0.123623,0.106061,0.985022,0.055694,0.024014,-0.020344,-0.014531,0.045576,0.053427,0.997425,0.073612,0.032147,-0.035589,-0.001999,0.030173,0.019216,0.999358,0.051436,8,0.061426,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.080258,0.174594,0.681257,0.125969,0.699669
2110,3528254173.881303,-0.039874,0.015795,-0.034875,0.382260,-0.492915,-0.018088,0.781399,-0.044102,0.002038,-0.009370,0.377949,-0.493939,-0.099720,0.776682,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.031637,0.032997,-0.042342,0.361126,-0.550260,0.052354,0.751040,-0.039990,0.018758,-0.013376,0.386325,-0.483243,-0.066545,0.782816,-0.039822,0.009771,0.005081,0.316013,-0.523496,0.022296,0.790943,-0.043875,0.000000,-0.031776,0.343250,-0.512809,0.047809,0.785443,-0.048668,-0.015550,-0.003417,0.358713,-0.432914,-0.021491,0.826709,-0.048390,-0.024489,0.017175,0.252496,-0.552381,0.032891,0.793750,0.041045,-0.008126,-0.007344,-0.004046,0.156834,0.018552,0.987443,0.061127,0.005895,-0.032512,-0.037718,0.134909,0.033538,0.989572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.036873,-0.000208,0.004113,0.011101,0.132575,0.050982,0.989799,0.056493,0.012976,-0.021304,-0.018047,0.085842,0.019465,0.995955,0.074121,0.022687,-0.040408,-0.038834,0.075775,0.045375,0.995335,0.032690,0.010099,0.011728,0.055908,0.132688,0.109392,0.983515,0.054617,0.023723,-0.017803,-0.008265,0.038836,0.057116,0.997578,0.072698,0.032582,-0.033606,0.405785,-0.215741,0.010050,0.888084,0.051557,8,0.060378,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.093539,-0.047242,-0.076547,-0.432888,0.896949
2112,3528254174.082196,-0.038393,0.016812,-0.036697,0.378637,-0.504005,-0.018085,0.776071,-0.041987,0.004023,-0.012644,0.383084,-0.506520,-0.103162,0.765534,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.032266,0.032430,-0.041195,0.346103,-0.547716,0.050255,0.760062,-0.039255,0.019508,-0.014540,0.385276,-0.491858,-0.067841,0.777840,-0.038874,0.010920,0.003208,0.311756,-0.530870,0.021764,0.787726,-0.043270,0.000614,-0.032766,0.342360,-0.518975,0.045409,0.781916,-0.048647,-0.014814,-0.004200,0.350606,-0.443912,-0.023862,0.824287,-0.048382,-0.023405,0.015948,0.144888,0.005777,0.138839,0.979642,0.041245,-0.008435,-0.007310,-0.002795,0.151249,0.013575,0.988399,0.062106,0.006004,-0.033637,-0.041371,0.135988,0.033572,0.989277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037181,-0.000195,0.003676,0.010433,0.126446,0.047115,0.990799,0.057214,0.012716,-0.021713,-0.026083,0.074103,0.007630,0.996880,0.074778,0.021452,-0.039389,-0.033959,0.062989,0.041523,0.996572,0.032103,0.008960,0.013821,0.053169,0.117503,0.099863,0.986607,0.054811,0.022533,-0.016204,-0.009173,0.027851,0.049272,0.998355,0.073521,0.031769,-0.033410,0.001461,0.031318,0.020909,0.999290,0.051170,8,0.060622,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.103355,-0.049514,-0.071202,-0.436111,0.895704
2114,3528254174.277222,-0.055909,-0.000821,0.003519,-0.039071,-0.089065,0.046413,0.994176,-0.038258,0.007936,0.020626,-0.060353,-0.135170,-0.022285,0.988732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.061129,0.002384,-0.015806,-0.016569,-0.118610,0.135679,0.983488,-0.043207,0.015572,0.007357,-0.044132,-0.098869,-0.007377,0.994094,-0.029140,0.020590,0.015867,-0.381873,0.425708,0.029932,0.819787,-0.051257,-0.007701,0.017489,-0.043419,-0.072007,0.116580,0.989616,-0.029920,0.004559,0.042167,-0.087131,-0.015850,0.025543,0.995743,-0.014585,0.011070,0.050416,-0.128647,-0.115696,0.163775,0.971207,0.023836,-0.025905,-0.026778,-0.419006,0.530854,-0.047197,0.735119,0.017133,-0.040592,-0.055949,-0.432015,0.528080,-0.015236,0.730933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.026471,-0.011106,-0.024986,-0.392082,0.528211,-0.010855,0.753092,0.018780,-0.026773,-0.054464,-0.436564,0.466808,-0.010511,0.769020,0.014757,-0.039830,-0.078642,-0.435988,0.486120,0.022452,0.757032,0.026120,0.003148,-0.025380,-0.327020,0.547213,0.010055,0.770399,0.016399,-0.016581,-0.059132,-0.405852,0.457828,0.032323,0.790337,0.015742,-0.027695,-0.081360,-0.407464,0.435362,0.001204,0.802765,0.051150,8,0.061738,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.100191,0.207437,0.275080,0.024348,0.938461
2116,3528254174.463178,-0.039163,0.016563,-0.036474,0.374153,-0.497320,-0.019825,0.782490,-0.042314,0.004057,-0.012626,0.369393,-0.501853,-0.104349,0.775116,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,-0.030578,0.033733,-0.044243,0.347560,-0.554569,0.054310,0.754126,-0.038467,0.020352,-0.016155,0.390301,-0.483553,-0.069873,0.780358,-0.036891,0.012661,-0.000107,0.022002,0.001502,0.043020,0.998831,-0.042296,0.001579,-0.034608,0.343125,-0.513576,0.046147,0.785096,-0.048295,-0.014355,-0.004871,0.346551,-0.436784,-0.026134,0.829722,-0.048004,-0.022928,0.015500,0.142793,0.007685,0.139679,0.979817,0.042414,-0.006972,-0.010200,-0.010861,0.153656,0.015051,0.987950,0.062525,0.006258,-0.034855,-0.038803,0.138178,0.029977,0.989193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.037816,0.000276,0.002662,0.018262,0.130458,0.052348,0.989902,0.057628,0.012932,-0.022620,-0.021315,0.069841,0.007699,0.997301,0.075174,0.021710,-0.040750,-0.035856,0.069178,0.041737,0.996086,0.033064,0.009992,0.011895,0.052289,0.122795,0.105464,0.985426,0.055754,0.023633,-0.018914,-0.004039,0.034479,0.054710,0.997899,0.074053,0.032299,-0.035211,0.003482,0.034392,0.022965,0.999138,0.051247,8,0.061689,8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.100580,-0.059479,-0.063851,-0.431561,0.897853
